jellyfish-230sw,BALANCED,8,6,1.85789473684,0.834098065677,0.625573549258,3310,0.577776;2.63684210526,1.11025641026,1.57894736842,0.797435897436,2.85789473684,1.11538461538,1.70526315789,0.741025641026
jellyfish-230sw,MAX_CPU,8,8,1.70526315789,0.789929149798,0.789929149798,3100,0.577776;1.2,1.02564102564,2.62631578947,2.21794871795,1.22631578947,1.04358974359,2.70526315789,2.27435897436
jellyfish-230sw,C90,8,8,0.312820512821,0.218690958165,0.218690958165,3060,0.577776;1.15263157895,1.12820512821,1.22105263158,1.29230769231,1.23157894737,1.18461538462,1.22631578947,1.31282051282
jellyfish-230sw,MAX_CPU_N,8,8,0.784210526316,0.326197705803,0.326197705803,3220,0.577776;1.75789473684,1.38717948718,1.02631578947,1.02307692308,1.78421052632,1.34871794872,1.20526315789,1.07692307692
jellyfish-610sw,WATERFALL,13,13,0.397435897436,0.355475968027,0.355475968027,9200,11.913062;1.32105263158,1.33846153846,1.36315789474,1.39743589744,1.37368421053,1.33333333333,1.36842105263,1.38717948718,1.38421052632,1.34102564103,1.33157894737,1.39743589744,1.28421052632
jellyfish-610sw,BALANCED,13,11,2.17368421053,1.10754508649,0.937153534724,9240,0.640468;3.07894736842,1.32051282051,2.01578947368,1.05897435897,3.11052631579,1.26153846154,1.97894736842,0.933333333333,3.08421052632,1.30512820513,1.79473684211,0.976923076923,3.17368421053
jellyfish-610sw,MAX_CPU,13,13,2.18421052632,1.07634174193,1.07634174193,9050,0.640468;1.48421052632,1.20512820513,3.18421052632,2.67435897436,1.46842105263,1.19743589744,3.08421052632,2.72307692308,1.50526315789,1.19230769231,3.0,2.79487179487,1.47894736842
jellyfish-610sw,C90,13,13,0.752631578947,0.49903456867,0.49903456867,9110,0.640468;1.45263157895,1.39230769231,1.47894736842,1.70769230769,1.43684210526,1.32564102564,1.56842105263,1.66666666667,1.47368421053,1.26153846154,1.75263157895,1.62307692308,1.34736842105
jellyfish-610sw,MAX_CPU_N,13,13,1.24736842105,0.659763313609,0.659763313609,9110,0.640468;2.17368421053,1.64102564103,1.4,1.28974358974,2.24736842105,1.55897435897,1.44736842105,1.26153846154,2.11578947368,1.54615384615,1.40526315789,1.27948717949,2.21052631579
fattree-245sw,WATERFALL,10,10,0.175641025641,0.141153846154,0.141153846154,7040,6.986946;1.06842105263,1.09743589744,1.15263157895,1.17564102564,1.14210526316,1.15641025641,1.14473684211,1.17564102564,1.14210526316,1.15641025641
fattree-245sw,BALANCED,10,7,1.68947368421,0.901523038365,0.631066126856,6480,0.606253;2.64210526316,1.09743589744,1.51052631579,0.776923076923,2.68947368421,0.948717948718,1.63157894737,0.684615384615,2.64210526316,1.09743589744
fattree-245sw,MAX_CPU,10,8,1.79473684211,0.895209176788,0.71616734143,6260,0.606253;1.30526315789,0.915384615385,2.79473684211,2.2,1.30526315789,0.976923076923,2.79473684211,2.42051282051,1.30526315789,1.0358974359
fattree-245sw,C90,10,10,0.373684210526,0.218083670715,0.218083670715,6060,0.606253;1.27894736842,1.09743589744,1.14210526316,1.22564102564,1.27894736842,1.09743589744,1.37368421053,1.31025641026,1.27894736842,1.09743589744
fattree-245sw,MAX_CPU_N,10,8,0.747368421053,0.412213225371,0.329770580297,6300,0.606253;1.74736842105,1.2358974359,1.08421052632,0.951282051282,1.74736842105,1.32564102564,1.08421052632,0.951282051282,1.74736842105,1.32564102564
jellyfish-690sw,WATERFALL,15,15,0.385897435897,0.350220422852,0.350220422852,10670,14.158015;1.34210526316,1.34615384615,1.31578947368,1.37179487179,1.35789473684,1.36666666667,1.33947368421,1.3858974359,1.37368421053,1.35384615385,1.33421052632,1.35897435897,1.35789473684,1.34102564103,1.30789473684
jellyfish-690sw,BALANCED,15,12,2.24736842105,1.10677013045,0.885416104363,10760,0.618393;3.04736842105,1.20769230769,1.95263157895,0.958974358974,3.17368421053,1.29230769231,1.99473684211,0.864102564103,3.24736842105,1.26923076923,1.85263157895,0.969230769231,3.11052631579,1.24358974359,1.88947368421
jellyfish-690sw,MAX_CPU,15,15,2.15263157895,1.06951866847,1.06951866847,10420,0.618393;1.53157894737,1.14615384615,3.02631578947,2.71025641026,1.61052631579,1.20512820513,3.15263157895,2.67435897436,1.4,1.14871794872,2.95789473684,2.76923076923,1.42631578947,1.22051282051,3.06315789474
jellyfish-690sw,C90,15,15,0.720512820513,0.468987854251,0.468987854251,10400,0.618393;1.34736842105,1.37692307692,1.5,1.61282051282,1.36842105263,1.40769230769,1.48421052632,1.58205128205,1.44736842105,1.34102564103,1.51052631579,1.72051282051,1.44736842105,1.3358974359,1.55263157895
jellyfish-690sw,MAX_CPU_N,15,15,1.23157894737,0.608034188034,0.608034188034,10680,0.618393;2.07368421053,1.6358974359,1.46842105263,1.21794871795,2.17368421053,1.6,1.38947368421,1.23333333333,2.02631578947,1.51282051282,1.41052631579,1.20256410256,2.23157894737,1.61794871795,1.32631578947
